id,timestamp,operatingSystem,numberOfInstances,instanceName,vcpu,cpuUsage,memory,memoryUsage,networkPerformance,storageType,numberOfVolume,storageSize,numberOfALB,costPerMonth
7908,2023-01-15 22:14:46,Linux,10,t3.xlarge,4,92.833937,16,81.92105,Up to 5 Gigabit,EBS only,3,435,5,1196.3
7909,2023-05-01 19:02:46,Linux,5,t3.medium,2,86.371388,4,70.531853,Up to 5 Gigabit,EBS only,8,81,5,275.43
7910,2023-11-17 00:58:11,Linux,2,t3.medium,2,43.22757,4,66.087831,Up to 5 Gigabit,EBS only,4,519,3,582.54
7911,2023-09-13 23:01:40,Linux,5,c5.12xlarge,16,5.717526,128,61.479423,12 Gigabit,EBS only,2,972,5,5724.94
7912,2023-05-27 07:38:52,Linux,9,t3.xlarge,4,12.401966,16,78.278694,Up to 5 Gigabit,EBS only,10,606,5,2346.9
7913,2023-10-12 03:15:20,Linux,10,r5.4xlarge,8,52.193751,64,81.926239,Up to 10 Gigabit,EBS only,9,790,3,7170.3
7914,2023-10-10 01:55:07,Linux,1,t3.medium,2,26.542544,4,74.616682,Up to 5 Gigabit,EBS only,5,656,4,874.19
7915,2023-04-09 01:05:37,Linux,9,r5.2xlarge,4,29.83741,32,73.416855,Up to 10 Gigabit,EBS only,2,192,5,2491.32
7916,2023-04-16 10:35:47,Linux,6,t3.medium,2,52.102218,4,25.210138,Up to 5 Gigabit,EBS only,7,781,5,1549.76
7917,2023-03-18 10:11:26,Linux,7,t3.xlarge,4,65.020441,16,63.184844,Up to 5 Gigabit,EBS only,2,429,5,822.98
7918,2023-01-10 14:19:22,Linux,3,c5.2xlarge,4,47.550826,16,49.779437,Up to 10 Gigabit,EBS only,1,922,2,760.94
7919,2023-03-23 01:49:03,Linux,1,c5.2xlarge,4,25.748082,16,7.653639,Up to 10 Gigabit,EBS only,6,658,1,1200.22
7920,2023-03-26 19:14:37,Linux,7,r5.2xlarge,4,97.821625,32,62.866357,Up to 10 Gigabit,EBS only,9,693,3,3481.66
7921,2023-03-28 13:10:47,Linux,9,t3.xlarge,4,97.107387,16,83.604424,Up to 5 Gigabit,EBS only,10,345,1,1668.3
7922,2023-04-05 09:02:30,Linux,4,t3.xlarge,4,72.135632,16,21.388805,Up to 5 Gigabit,EBS only,7,306,3,899.72
7923,2023-11-05 21:21:07,Linux,4,r5.4xlarge,8,73.080303,64,93.997694,Up to 10 Gigabit,EBS only,9,887,2,4204.26
7924,2023-08-17 11:47:34,Linux,10,t3.medium,2,33.62839,4,13.906646,Up to 5 Gigabit,EBS only,2,316,5,378.22
7925,2023-05-17 07:15:45,Linux,10,t3.medium,2,74.729424,4,13.611343,Up to 5 Gigabit,EBS only,10,519,2,1563.3
7926,2023-08-18 03:41:57,Linux,3,t3.xlarge,4,77.61816,16,89.729335,Up to 5 Gigabit,EBS only,2,713,2,627.86
7927,2023-06-23 01:43:19,Linux,4,r5.2xlarge,4,95.378239,32,59.198829,Up to 10 Gigabit,EBS only,1,3,4,1063.66
7928,2023-10-07 21:00:12,Linux,6,c5.2xlarge,4,10.226463,16,53.519749,Up to 10 Gigabit,EBS only,8,50,3,1146.44
7929,2023-04-23 14:53:32,Linux,10,t3.medium,2,99.70625,4,76.238196,Up to 5 Gigabit,EBS only,9,856,4,2216.94
7930,2023-09-03 12:42:58,Linux,3,t3.medium,2,61.195262,4,86.440002,Up to 5 Gigabit,EBS only,1,323,1,148.15
7931,2023-04-02 04:02:30,Linux,2,t3.medium,2,34.150078,4,98.85917,Up to 5 Gigabit,EBS only,3,896,4,741.66
7932,2023-06-13 05:17:34,Linux,1,m5.2xlarge,8,83.70719,32,58.058674,Up to 10 Gigabit,EBS only,1,959,4,449.36
7933,2023-11-10 00:49:35,Linux,10,m5.2xlarge,8,6.981451,32,76.869589,Up to 10 Gigabit,EBS only,1,852,3,2221.72
7934,2023-10-24 19:35:54,Linux,4,c5.12xlarge,16,39.673321,128,10.905518,12 Gigabit,EBS only,10,737,4,6091.8
7935,2023-06-01 04:04:48,Linux,7,t3.medium,2,86.90703,4,47.831184,Up to 5 Gigabit,EBS only,2,741,4,535.05
7936,2023-10-04 15:46:57,Linux,3,r5.2xlarge,4,17.91871,32,7.921839,Up to 10 Gigabit,EBS only,9,635,3,2283.06
7937,2023-07-03 17:48:03,Linux,6,r5.2xlarge,4,99.073253,32,1.830265,Up to 10 Gigabit,EBS only,5,776,2,2603.12
7938,2023-06-01 01:56:17,Linux,3,m5.2xlarge,8,41.69526,32,9.607471,Up to 10 Gigabit,EBS only,5,650,4,1445.06
7939,2023-03-16 00:19:05,Linux,6,t3.xlarge,4,27.216292,16,46.559695,Up to 5 Gigabit,EBS only,7,995,5,2325.1
7940,2023-10-06 14:50:56,Linux,10,c5.12xlarge,16,82.581032,128,50.740615,12 Gigabit,EBS only,2,390,4,10641.8
7941,2023-07-29 13:18:19,Linux,6,c5.12xlarge,16,55.073653,128,46.532271,12 Gigabit,EBS only,4,589,5,6875.96
7942,2023-01-29 11:01:42,Linux,10,c5.12xlarge,16,4.262998,128,39.927987,12 Gigabit,EBS only,2,270,2,10579.4
7943,2023-12-09 18:47:38,Linux,5,c5.2xlarge,4,84.321749,16,92.172643,Up to 10 Gigabit,EBS only,7,252,1,1327.34
7944,2023-10-04 19:01:14,Linux,10,c5.2xlarge,4,14.986339,16,37.747097,Up to 10 Gigabit,EBS only,10,22,2,1794.6
7945,2023-06-16 09:14:16,Linux,4,t3.medium,2,25.22152,4,58.520454,Up to 5 Gigabit,EBS only,2,714,3,456.84
7946,2023-12-25 14:20:49,Linux,10,c5.12xlarge,16,37.916778,128,91.192973,12 Gigabit,EBS only,8,774,3,12048.92
7947,2023-11-22 18:17:54,Linux,2,c5.12xlarge,16,1.318202,128,9.762741,12 Gigabit,EBS only,6,553,4,2950.48
7948,2023-02-02 01:54:21,Linux,8,r5.4xlarge,8,67.156991,64,53.123622,Up to 10 Gigabit,EBS only,7,997,4,6071.9
7949,2023-04-25 18:40:42,Linux,6,c5.12xlarge,16,78.044286,128,38.759992,12 Gigabit,EBS only,6,211,1,6592.56
7950,2023-04-29 05:08:59,Linux,1,t3.medium,2,99.820919,4,6.402286,Up to 5 Gigabit,EBS only,9,695,4,1647.69
7951,2023-07-18 04:21:56,Linux,10,r5.4xlarge,8,11.829452,64,57.813596,Up to 10 Gigabit,EBS only,3,552,3,5752.26
7952,2023-07-19 02:10:30,Linux,1,r5.4xlarge,8,25.940467,64,51.304281,Up to 10 Gigabit,EBS only,3,348,3,803.61
7953,2023-01-24 21:18:21,Linux,1,r5.4xlarge,8,7.988764,64,26.845783,Up to 10 Gigabit,EBS only,7,276,2,1034.49
7954,2023-08-18 16:17:59,Linux,5,c5.2xlarge,4,36.339804,16,98.335705,Up to 10 Gigabit,EBS only,6,232,3,1230.62
7955,2023-06-01 03:20:04,Linux,6,t3.medium,2,23.51136,4,7.169655,Up to 5 Gigabit,EBS only,9,264,5,746.1
7956,2023-09-18 14:12:43,Linux,7,m5.2xlarge,8,79.896918,32,39.888611,Up to 10 Gigabit,EBS only,8,527,4,2496.3
7957,2023-09-22 16:46:17,Linux,2,t3.xlarge,4,94.042671,16,53.061942,Up to 5 Gigabit,EBS only,9,151,2,524.74
7958,2023-04-05 09:00:56,Linux,3,t3.medium,2,11.222511,4,79.369942,Up to 5 Gigabit,EBS only,4,36,3,101.61
7959,2023-05-23 15:01:08,Linux,10,m5.2xlarge,8,52.221928,32,84.909296,Up to 10 Gigabit,EBS only,5,958,4,3245.6
7960,2023-07-26 22:24:09,Linux,2,c5.12xlarge,16,3.261148,128,58.552928,12 Gigabit,EBS only,10,979,4,4633.2
7961,2023-03-29 10:37:02,Linux,7,c5.12xlarge,16,38.912018,128,50.817053,12 Gigabit,EBS only,10,951,3,9779.9
7962,2023-09-01 14:03:01,Linux,2,t3.xlarge,4,68.879826,16,57.88152,Up to 5 Gigabit,EBS only,8,13,3,198.44
7963,2023-11-09 14:29:58,Linux,7,m5.2xlarge,8,9.9858,32,36.399108,Up to 10 Gigabit,EBS only,1,405,5,1505.44
7964,2023-05-08 18:32:18,Linux,9,c5.2xlarge,4,73.692978,16,39.185366,Up to 10 Gigabit,EBS only,2,592,1,1871.5
7965,2023-09-14 01:49:27,Linux,2,t3.medium,2,33.375071,4,88.175148,Up to 5 Gigabit,EBS only,3,173,3,177.72
7966,2023-05-19 12:16:14,Linux,6,c5.12xlarge,16,51.012549,128,57.998019,12 Gigabit,EBS only,10,609,3,7846.8
7967,2023-07-13 16:28:45,Linux,7,c5.2xlarge,4,19.918738,16,86.492839,Up to 10 Gigabit,EBS only,8,937,5,3165.14
7968,2023-02-11 16:48:33,Linux,3,t3.xlarge,4,91.23481,16,98.232645,Up to 5 Gigabit,EBS only,8,991,1,2318.38
7969,2023-01-03 02:29:27,Linux,2,t3.medium,2,44.73696,4,7.639565,Up to 5 Gigabit,EBS only,9,498,1,1208.1
7970,2023-08-28 18:44:33,Linux,3,t3.xlarge,4,32.777492,16,18.734131,Up to 5 Gigabit,EBS only,1,199,4,308.84
7971,2023-03-16 22:05:27,Linux,5,c5.2xlarge,4,34.324425,16,73.907096,Up to 10 Gigabit,EBS only,2,832,5,1301.34
7972,2023-05-12 05:14:50,Linux,3,r5.4xlarge,8,48.716591,64,45.789853,Up to 10 Gigabit,EBS only,2,855,1,2041.11
7973,2023-03-16 10:44:39,Linux,2,m5.2xlarge,8,37.824841,32,37.751645,Up to 10 Gigabit,EBS only,3,796,3,1020.92
7974,2023-02-15 22:21:02,Linux,8,c5.12xlarge,16,32.697885,128,99.520512,12 Gigabit,EBS only,7,610,3,9461.4
7975,2023-11-07 15:38:39,Linux,4,m5.2xlarge,8,97.287805,32,92.597814,Up to 10 Gigabit,EBS only,3,572,4,1246.24
7976,2023-04-06 09:19:19,Linux,1,c5.2xlarge,4,91.967341,16,33.561444,Up to 10 Gigabit,EBS only,10,141,3,540.34
7977,2023-11-08 21:40:04,Linux,6,t3.medium,2,47.60034,4,24.152129,Up to 5 Gigabit,EBS only,3,22,2,145.5
7978,2023-03-27 20:43:39,Linux,6,r5.4xlarge,8,8.342618,64,51.318328,Up to 10 Gigabit,EBS only,3,338,5,3456.66
7979,2023-09-28 08:37:39,Linux,1,c5.12xlarge,16,48.057557,128,7.760278,12 Gigabit,EBS only,2,617,1,1364.74
7980,2023-09-07 09:58:21,Linux,6,m5.2xlarge,8,45.08359,32,72.767711,Up to 10 Gigabit,EBS only,1,766,1,1399.28
7981,2023-04-29 20:10:57,Linux,2,c5.2xlarge,4,24.359787,16,43.039655,Up to 10 Gigabit,EBS only,7,507,5,1270.22
7982,2023-12-08 00:32:28,Linux,4,r5.4xlarge,8,65.368386,64,55.149181,Up to 10 Gigabit,EBS only,6,92,1,2272.2
7983,2023-10-21 21:20:43,Linux,7,m5.2xlarge,8,40.454982,32,83.478754,Up to 10 Gigabit,EBS only,1,499,3,1529.88
7984,2023-09-04 21:28:14,Linux,7,r5.2xlarge,4,83.640416,32,29.367272,Up to 10 Gigabit,EBS only,3,996,5,2636.92
7985,2023-11-16 22:21:31,Linux,2,t3.xlarge,4,2.880935,16,44.944819,Up to 5 Gigabit,EBS only,3,13,3,181.54
7986,2023-10-15 00:04:56,Linux,5,c5.2xlarge,4,3.441555,16,66.353413,Up to 10 Gigabit,EBS only,2,42,1,890.54
7987,2023-08-18 03:10:02,Linux,2,r5.4xlarge,8,82.817125,64,51.291615,Up to 10 Gigabit,EBS only,4,897,4,1997.22
7988,2023-10-15 13:28:18,Linux,3,c5.12xlarge,16,76.607611,128,10.530612,12 Gigabit,EBS only,5,247,4,3452.8
7989,2023-04-27 19:49:35,Linux,10,t3.medium,2,14.875463,4,13.35587,Up to 5 Gigabit,EBS only,3,87,1,281.76
7990,2023-10-10 03:02:18,Linux,8,c5.12xlarge,16,34.085809,128,32.984584,12 Gigabit,EBS only,8,264,2,8900.32
7991,2023-06-01 20:13:28,Linux,1,c5.2xlarge,4,13.853601,16,70.938793,Up to 10 Gigabit,EBS only,7,581,5,1231.16
7992,2023-09-23 07:08:40,Linux,9,r5.4xlarge,8,61.081804,64,70.170821,Up to 10 Gigabit,EBS only,3,577,5,5239.59
7993,2023-02-19 09:33:57,Linux,9,t3.medium,2,4.507815,4,82.641893,Up to 5 Gigabit,EBS only,7,429,1,973.29
7994,2023-07-17 06:00:50,Linux,1,t3.medium,2,14.961842,4,18.425381,Up to 5 Gigabit,EBS only,10,528,3,1394.19
7995,2023-12-16 20:16:46,Linux,5,c5.2xlarge,4,58.889314,16,47.026062,Up to 10 Gigabit,EBS only,1,31,1,876.76
7996,2023-05-03 05:52:48,Linux,2,t3.xlarge,4,15.570557,16,72.197953,Up to 5 Gigabit,EBS only,2,217,5,284.24
7997,2023-11-21 03:24:19,Linux,8,t3.xlarge,4,20.546425,16,24.025773,Up to 5 Gigabit,EBS only,3,735,4,1258.9
7998,2023-04-05 03:23:20,Linux,10,t3.medium,2,50.529335,4,38.606295,Up to 5 Gigabit,EBS only,8,75,5,369.9
7999,2023-05-25 18:49:09,Linux,2,t3.medium,2,42.771754,4,47.980448,Up to 5 Gigabit,EBS only,7,113,3,248.44
8000,2023-08-30 12:24:32,Linux,4,m5.2xlarge,8,29.864014,32,89.162226,Up to 10 Gigabit,EBS only,6,270,5,1221.28
8001,2023-02-01 10:57:42,Linux,3,c5.12xlarge,16,41.863715,128,61.833671,12 Gigabit,EBS only,9,935,5,5319.6
8002,2023-05-16 19:33:44,Linux,3,t3.xlarge,4,70.183505,16,2.128975,Up to 5 Gigabit,EBS only,5,929,1,1464.8
8003,2023-01-12 23:51:08,Linux,4,r5.4xlarge,8,50.148482,64,88.124467,Up to 10 Gigabit,EBS only,7,473,1,2989.54
8004,2023-07-25 03:34:30,Linux,7,t3.xlarge,4,42.088504,16,72.56316,Up to 5 Gigabit,EBS only,1,330,2,685.7
8005,2023-12-17 01:12:37,Linux,4,t3.medium,2,92.346325,4,98.036718,Up to 5 Gigabit,EBS only,5,439,4,656.26
8006,2023-10-11 02:51:36,Linux,9,c5.12xlarge,16,30.938355,128,14.352887,12 Gigabit,EBS only,9,683,4,10993.32
8007,2023-07-25 02:52:08,Linux,3,t3.xlarge,4,39.875446,16,74.691673,Up to 5 Gigabit,EBS only,8,854,4,2033.42
8008,2023-10-25 03:12:10,Linux,6,r5.2xlarge,4,20.218897,32,78.807572,Up to 10 Gigabit,EBS only,2,854,2,2038.4
8009,2023-09-22 13:47:31,Linux,8,r5.2xlarge,4,78.269902,32,7.824789,Up to 10 Gigabit,EBS only,5,431,3,2686.06
8010,2023-06-05 13:56:53,Linux,9,c5.12xlarge,16,19.742753,128,29.787642,12 Gigabit,EBS only,5,801,2,10436.4
8011,2023-06-03 02:27:37,Linux,2,m5.2xlarge,8,78.396754,32,61.328985,Up to 10 Gigabit,EBS only,4,142,3,547.72
8012,2023-09-03 21:10:11,Linux,8,c5.12xlarge,16,87.59502,128,70.26831,12 Gigabit,EBS only,10,941,4,10797.8
8013,2023-06-16 05:12:56,Linux,10,t3.medium,2,75.705949,4,6.811618,Up to 5 Gigabit,EBS only,10,759,1,2187.3
8014,2023-12-29 02:39:56,Linux,4,r5.4xlarge,8,75.935878,64,91.683772,Up to 10 Gigabit,EBS only,9,402,2,3069.36
8015,2023-06-18 18:36:32,Linux,3,c5.12xlarge,16,90.856842,128,52.357816,12 Gigabit,EBS only,10,836,4,5305.3
8016,2023-07-23 12:17:43,Linux,1,c5.12xlarge,16,73.225842,128,55.846421,12 Gigabit,EBS only,1,907,5,1279.72
8017,2023-02-24 02:17:48,Linux,7,c5.2xlarge,4,27.412823,16,84.191885,Up to 10 Gigabit,EBS only,9,430,2,2222.38
8018,2023-12-26 21:21:03,Linux,6,m5.2xlarge,8,42.170003,32,48.02928,Up to 10 Gigabit,EBS only,2,18,1,1209.48
8019,2023-07-06 00:42:39,Linux,4,r5.4xlarge,8,20.853317,64,15.744947,Up to 10 Gigabit,EBS only,7,200,4,2492.68
8020,2023-05-19 00:16:17,Linux,5,c5.12xlarge,16,83.746796,128,22.355422,12 Gigabit,EBS only,9,763,5,7004.92
8021,2023-05-11 02:38:51,Linux,4,c5.2xlarge,4,74.01571,16,62.53147,Up to 10 Gigabit,EBS only,7,663,2,1901.62
8022,2023-06-09 04:41:02,Linux,1,r5.4xlarge,8,51.656162,64,14.410302,Up to 10 Gigabit,EBS only,1,881,1,761.23
8023,2023-07-20 08:27:30,Linux,8,t3.xlarge,4,14.454344,16,18.184722,Up to 5 Gigabit,EBS only,5,476,5,1304.4
8024,2023-02-10 15:12:14,Linux,2,c5.2xlarge,4,38.647879,16,65.502132,Up to 10 Gigabit,EBS only,5,721,4,1284.78
8025,2023-04-07 11:48:36,Linux,5,c5.2xlarge,4,58.775489,16,49.796052,Up to 10 Gigabit,EBS only,7,955,2,2606.8
8026,2023-06-12 08:40:46,Linux,4,m5.2xlarge,8,59.098474,32,2.049526,Up to 10 Gigabit,EBS only,4,125,4,930.08
8027,2023-08-27 22:54:45,Linux,4,r5.4xlarge,8,45.526109,64,5.045619,Up to 10 Gigabit,EBS only,6,139,5,2345.52
8028,2023-01-08 22:07:47,Linux,8,r5.4xlarge,8,59.512382,64,1.017666,Up to 10 Gigabit,EBS only,6,768,2,5455.44
8029,2023-02-09 09:53:56,Linux,7,m5.2xlarge,8,80.960203,32,30.329827,Up to 10 Gigabit,EBS only,8,284,3,1990.86
8030,2023-03-04 07:40:45,Linux,3,c5.12xlarge,16,29.676876,128,60.327887,12 Gigabit,EBS only,9,641,4,4631.64
8031,2023-08-18 17:19:42,Linux,8,t3.medium,2,46.970802,4,53.961068,Up to 5 Gigabit,EBS only,5,705,4,1087.62
8032,2023-09-06 12:52:36,Linux,4,t3.medium,2,83.268902,4,30.093981,Up to 5 Gigabit,EBS only,5,515,5,755.06
8033,2023-06-23 09:35:38,Linux,7,t3.medium,2,5.089405,4,9.120636,Up to 5 Gigabit,EBS only,10,899,4,2487.13
8034,2023-03-13 05:50:39,Linux,4,c5.2xlarge,4,60.282673,16,89.794752,Up to 10 Gigabit,EBS only,5,322,5,1113.56
8035,2023-07-17 01:28:12,Linux,3,m5.2xlarge,8,43.040532,32,35.064616,Up to 10 Gigabit,EBS only,4,80,1,683.26
8036,2023-03-26 03:23:25,Linux,2,c5.2xlarge,4,72.599682,16,86.879625,Up to 10 Gigabit,EBS only,10,792,3,2406.68
8037,2023-12-06 09:55:42,Linux,3,c5.2xlarge,4,42.003206,16,24.78047,Up to 10 Gigabit,EBS only,7,612,4,1635.06
8038,2023-12-28 01:41:27,Linux,10,r5.2xlarge,4,39.041412,32,66.453884,Up to 10 Gigabit,EBS only,8,9,1,2675.92
8039,2023-10-08 00:46:11,Linux,10,r5.2xlarge,4,10.569788,32,79.453248,Up to 10 Gigabit,EBS only,3,295,4,2887.3
8040,2023-06-09 08:11:13,Linux,4,m5.2xlarge,8,73.568054,32,69.84452,Up to 10 Gigabit,EBS only,6,661,3,1831.24
8041,2023-08-11 18:50:12,Linux,7,c5.2xlarge,4,56.315688,16,1.5716,Up to 10 Gigabit,EBS only,10,619,1,2825.58
8042,2023-10-22 18:23:11,Linux,2,r5.2xlarge,4,71.310989,32,55.99676,Up to 10 Gigabit,EBS only,7,562,5,1554.28
8043,2023-04-06 11:29:24,Linux,8,c5.12xlarge,16,56.024049,128,73.947293,12 Gigabit,EBS only,9,163,4,8732.62
8044,2023-04-10 03:53:23,Linux,7,r5.2xlarge,4,92.81114,32,5.466467,Up to 10 Gigabit,EBS only,1,153,3,1899.82
8045,2023-01-15 18:25:21,Linux,10,c5.12xlarge,16,69.590854,128,23.717856,12 Gigabit,EBS only,9,157,5,10806.38
8046,2023-01-03 21:55:52,Linux,3,m5.2xlarge,8,95.382503,32,21.944756,Up to 10 Gigabit,EBS only,1,392,2,701.98
8047,2023-05-20 09:09:03,Linux,4,r5.4xlarge,8,29.624307,64,98.56006,Up to 10 Gigabit,EBS only,3,204,4,2287.8
8048,2023-08-02 07:38:06,Linux,10,m5.2xlarge,8,44.277991,32,75.072732,Up to 10 Gigabit,EBS only,8,849,5,3766.12
8049,2023-03-30 20:47:51,Linux,6,c5.12xlarge,16,76.414556,128,79.740451,12 Gigabit,EBS only,5,457,5,6857.5
8050,2023-10-19 17:33:42,Linux,4,r5.4xlarge,8,57.006826,64,73.692098,Up to 10 Gigabit,EBS only,6,206,4,2450.04
8051,2023-12-19 08:44:48,Linux,8,r5.4xlarge,8,64.823072,64,6.375017,Up to 10 Gigabit,EBS only,5,192,2,4506.96
8052,2023-03-03 08:01:48,Linux,10,m5.2xlarge,8,62.972351,32,10.694755,Up to 10 Gigabit,EBS only,4,316,3,2328.84
8053,2023-05-01 02:21:09,Linux,9,r5.2xlarge,4,38.525741,32,97.611891,Up to 10 Gigabit,EBS only,1,7,5,2393.3
8054,2023-05-17 21:21:25,Linux,5,t3.medium,2,3.121174,4,87.58027,Up to 5 Gigabit,EBS only,9,109,3,362.01
8055,2023-04-06 04:11:02,Linux,4,t3.xlarge,4,81.773789,16,67.919176,Up to 5 Gigabit,EBS only,2,9,1,347.48
8056,2023-12-26 04:18:18,Linux,5,r5.4xlarge,8,97.71323,64,1.56505,Up to 10 Gigabit,EBS only,10,805,4,4753.85
8057,2023-12-30 19:34:16,Linux,3,c5.2xlarge,4,46.536263,16,91.75374,Up to 10 Gigabit,EBS only,8,355,5,1259.62
8058,2023-07-11 22:36:44,Linux,2,r5.4xlarge,8,49.832652,64,48.288511,Up to 10 Gigabit,EBS only,8,79,1,1228.66
8059,2023-01-13 09:47:46,Linux,7,t3.xlarge,4,27.720553,16,95.442926,Up to 5 Gigabit,EBS only,5,581,3,1355.2
8060,2023-03-05 00:35:23,Linux,6,t3.xlarge,4,91.150671,16,65.148425,Up to 5 Gigabit,EBS only,3,745,1,1095.3
8061,2023-07-09 11:56:29,Linux,5,m5.2xlarge,8,84.739986,32,27.733252,Up to 10 Gigabit,EBS only,6,117,3,1182.62
8062,2023-02-17 04:04:26,Linux,1,t3.xlarge,4,84.282963,16,40.551239,Up to 5 Gigabit,EBS only,4,524,2,630.66
8063,2023-06-18 06:45:44,Linux,10,r5.4xlarge,8,64.813185,64,30.535534,Up to 10 Gigabit,EBS only,2,620,1,5644.1
8064,2023-10-24 13:55:39,Linux,6,r5.2xlarge,4,67.185293,32,47.980328,Up to 10 Gigabit,EBS only,7,930,2,3286.92
8065,2023-10-23 22:17:15,Linux,2,r5.4xlarge,8,3.055927,64,22.318232,Up to 10 Gigabit,EBS only,5,877,4,2204.44
8066,2023-03-01 15:51:20,Linux,7,t3.xlarge,4,68.241262,16,29.484742,Up to 5 Gigabit,EBS only,3,623,4,1085.84
8067,2023-04-29 02:43:16,Linux,10,m5.2xlarge,8,21.470298,32,71.744611,Up to 10 Gigabit,EBS only,9,300,5,2702.2
8068,2023-10-09 22:12:07,Linux,10,c5.2xlarge,4,76.23658,16,84.974565,Up to 10 Gigabit,EBS only,5,841,4,2830.7
8069,2023-10-24 10:34:51,Linux,5,c5.2xlarge,4,46.434156,16,8.134886,Up to 10 Gigabit,EBS only,1,209,5,923.04
8070,2023-09-03 14:55:10,Linux,7,r5.2xlarge,4,7.313682,32,47.122468,Up to 10 Gigabit,EBS only,6,673,5,2909.92
8071,2023-05-02 12:22:55,Linux,4,r5.2xlarge,4,88.384984,32,6.674895,Up to 10 Gigabit,EBS only,2,374,3,1257.36
8072,2023-11-12 10:02:17,Linux,3,r5.4xlarge,8,50.934561,64,36.110169,Up to 10 Gigabit,EBS only,10,8,3,1617.31
8073,2023-08-28 11:32:02,Linux,2,c5.12xlarge,16,38.083597,128,38.938797,12 Gigabit,EBS only,1,626,2,2250.56
8074,2023-11-18 02:20:16,Linux,3,r5.2xlarge,4,37.84117,32,68.67549,Up to 10 Gigabit,EBS only,9,905,1,2914.86
8075,2023-01-17 15:12:49,Linux,9,t3.xlarge,4,99.499195,16,15.075256,Up to 5 Gigabit,EBS only,3,650,2,1278.3
8076,2023-08-12 05:23:01,Linux,3,c5.2xlarge,4,36.784419,16,22.178489,Up to 10 Gigabit,EBS only,4,296,5,829.06
8077,2023-07-10 12:45:53,Linux,4,r5.2xlarge,4,56.916363,32,91.419014,Up to 10 Gigabit,EBS only,9,22,4,1114.36
8078,2023-01-07 17:09:35,Linux,1,r5.4xlarge,8,93.967749,64,56.54217,Up to 10 Gigabit,EBS only,9,718,3,2212.29
8079,2023-04-30 03:52:52,Linux,9,c5.2xlarge,4,35.649091,16,36.838916,Up to 10 Gigabit,EBS only,1,178,2,1609.94
8080,2023-08-19 11:42:59,Linux,10,r5.4xlarge,8,8.960312,64,92.587363,Up to 10 Gigabit,EBS only,10,859,2,7555.1
8081,2023-05-01 17:49:40,Linux,10,c5.2xlarge,4,38.420841,16,50.747625,Up to 10 Gigabit,EBS only,10,376,3,2715.0
8082,2023-04-29 21:26:35,Linux,10,t3.xlarge,4,99.950068,16,20.89361,Up to 5 Gigabit,EBS only,7,22,1,897.04
8083,2023-09-12 04:16:19,Linux,6,t3.xlarge,4,20.117483,16,97.502277,Up to 5 Gigabit,EBS only,10,795,5,2581.2
8084,2023-02-19 12:16:04,Linux,6,c5.12xlarge,16,82.331956,128,30.160756,12 Gigabit,EBS only,8,485,4,7272.2
8085,2023-10-18 17:18:53,Linux,9,c5.2xlarge,4,34.855472,16,27.53779,Up to 10 Gigabit,EBS only,6,424,4,2225.1
8086,2023-03-26 02:05:51,Linux,10,c5.2xlarge,4,19.090537,16,14.723256,Up to 10 Gigabit,EBS only,5,28,4,1773.8
8087,2023-07-03 23:37:49,Linux,1,t3.xlarge,4,90.942772,16,31.04922,Up to 5 Gigabit,EBS only,7,804,5,1548.98
8088,2023-02-19 10:40:23,Linux,1,t3.xlarge,4,55.817708,16,38.985175,Up to 5 Gigabit,EBS only,1,651,5,254.96
8089,2023-04-01 09:36:48,Linux,7,r5.2xlarge,4,99.849902,32,99.673463,Up to 10 Gigabit,EBS only,6,899,2,3262.48
8090,2023-03-01 03:52:06,Linux,1,c5.12xlarge,16,43.688401,128,80.211346,12 Gigabit,EBS only,4,465,5,1527.5
8091,2023-05-05 07:22:06,Linux,3,t3.medium,2,17.37753,4,62.723149,Up to 5 Gigabit,EBS only,9,613,2,1498.59
8092,2023-04-27 21:51:32,Linux,8,c5.2xlarge,4,75.862355,16,5.070463,Up to 10 Gigabit,EBS only,1,322,4,1473.64
8093,2023-05-28 03:43:44,Linux,2,m5.2xlarge,8,63.511144,32,63.186453,Up to 10 Gigabit,EBS only,8,454,5,1344.36
8094,2023-04-24 12:18:15,Linux,6,t3.xlarge,4,68.437245,16,1.742013,Up to 5 Gigabit,EBS only,7,175,1,832.7
8095,2023-03-12 08:55:32,Linux,6,t3.medium,2,87.157753,4,68.062089,Up to 5 Gigabit,EBS only,7,388,1,834.5
8096,2023-12-18 11:17:37,Linux,5,m5.2xlarge,8,1.812623,32,29.607297,Up to 10 Gigabit,EBS only,6,455,4,1709.9
8097,2023-12-02 19:45:56,Linux,1,m5.2xlarge,8,31.694037,32,66.123381,Up to 10 Gigabit,EBS only,8,819,4,1903.54
8098,2023-09-19 07:10:01,Linux,8,c5.12xlarge,16,77.37191,128,47.671257,12 Gigabit,EBS only,3,518,2,8755.24
8099,2023-06-17 17:06:19,Linux,7,c5.2xlarge,4,87.032226,16,73.129627,Up to 10 Gigabit,EBS only,8,709,2,2690.9
8100,2023-09-08 07:47:55,Linux,3,c5.12xlarge,16,48.992508,128,57.824078,12 Gigabit,EBS only,6,869,1,4487.34
8101,2023-07-20 13:53:34,Linux,10,t3.xlarge,4,1.320766,16,98.172443,Up to 5 Gigabit,EBS only,3,403,4,1171.34
